('diplomacy', 'concept', {'weight': 0.6})
('diplomacy', 'project manager', {'weight': 0.6})
('diplomacy', 'site plan', {'weight': 0.6})
('diplomacy', 'specification', {'weight': 0.6})
('diplomacy', 'construction drawing', {'weight': 0.6})
('diplomacy', 'research', {'weight': 0.6})
('diplomacy', 'paradiplomacy', {'weight': 0.7})
('diplomacy', 'ad hoc', {'weight': 0.6})
('diplomacy', 'evaluation', {'weight': 0.6})
('diplomacy', 'constructive criticism', {'weight': 0.6})
('diplomacy', 'product development', {'weight': 0.6})
('diplomacy', 'business', {'weight': 0.6})
('diplomacy', 'ping pong diplomacy', {'weight': 0.7})
('diplomacy', 'master gardener programs', {'weight': 0.6})
('diplomacy', 'garden design', {'weight': 0.6})
('diplomacy', 'real estate development', {'weight': 0.6})
('diplomacy', 'architectural', {'weight': 0.6})
('diplomacy', 'foreign policy', {'weight': 0.7})
('diplomacy', 'peace treaty', {'weight': 0.7})
('diplomacy', 'architectural drawing', {'weight': 0.6})
('diplomacy', 'commercial diplomacy', {'weight': 0.7})
('diplomacy', 'planform', {'weight': 0.6})
('diplomacy', 'scale drawing', {'weight': 0.6})
('diplomacy', 'career', {'weight': 0.6})
('diplomacy', 'legislature', {'weight': 0.6})
('diplomacy', 'foreign policy doctrine', {'weight': 0.7})
('diplomacy', 'transport planning', {'weight': 0.6})
('diplomacy', 'diplomatic law', {'weight': 0.7})
('diplomacy', 'fortress', {'weight': 0.6})
('diplomacy', 'military', {'weight': 0.6})
('diplomacy', 'castle', {'weight': 0.6})
('diplomacy', 'opera house', {'weight': 0.6})
('diplomacy', 'design engineer', {'weight': 0.6})
('diplomacy', 'grassroot diplomat', {'weight': 0.7})
('diplomacy', 'orthographic projection', {'weight': 0.6})
('diplomacy', 'problem solving', {'weight': 0.6})
('diplomacy', 'landscape', {'weight': 0.6})
('diplomacy', 'inner city', {'weight': 0.6})
('diplomacy', 'horticulture', {'weight': 0.6})
('diplomacy', 'market (place)', {'weight': 0.6})
('diplomacy', 'museum', {'weight': 0.6})
('diplomacy', 'gunboat diplomacy', {'weight': 0.7})
('diplomacy', 'diplomatic rank', {'weight': 0.7})
('diplomacy', 'building', {'weight': 0.6})
('diplomacy', 'construction engineer', {'weight': 0.6})
('diplomacy', 'land use planning', {'weight': 0.6})
('diplomacy', 'landscape architecture', {'weight': 0.6})
('diplomacy', 'list of industrial designers', {'weight': 0.6})
('diplomacy', 'construction', {'weight': 0.6})
('diplomacy', 'test (assessment)', {'weight': 0.6})
('diplomacy', 'project management', {'weight': 0.6})
('diplomacy', 'architectural style', {'weight': 0.6})
('diplomacy', 'urban renewal', {'weight': 0.6})
('diplomacy', 'economic diplomacy', {'weight': 0.7})
('diplomacy', 'regional planning', {'weight': 0.6})
('diplomacy', 'diplomatic capital', {'weight': 0.7})
('diplomacy', 'construction manager', {'weight': 0.6})
('diplomacy', 'vienna convention on diplomatic relations', {'weight': 0.7})
('diplomacy', 'project', {'weight': 0.6})
('diplomacy', 'architect', {'weight': 0.6})
('diplomacy', 'watermill', {'weight': 0.6})
('diplomacy', 'building contractor', {'weight': 0.6})
('diplomacy', 'diplomatic passport', {'weight': 0.7})
('diplomacy', 'palace', {'weight': 0.6})
('diplomacy', 'apocrisiarius', {'weight': 0.7})
('diplomacy', 'facebook diplomacy', {'weight': 0.7})
('diplomacy', 'depiction', {'weight': 0.6})
('diplomacy', 'goal', {'weight': 0.6})
('diplomacy', 'landscape planning', {'weight': 0.6})
('diplomacy', 'international law', {'weight': 0.7})
('diplomacy', 'urban planning', {'weight': 0.6})
('diplomacy', 'frederick law olmsted', {'weight': 0.6})
('diplomacy', 'document', {'weight': 0.6})
('diplomacy', 'peace makers', {'weight': 0.7})
('diplomacy', 'map', {'weight': 0.6})
('diplomacy', 'designer', {'weight': 0.6})
('diplomacy', 'combat', {'weight': 0.6})
('diplomacy', 'citizen diplomacy', {'weight': 0.7})
('diplomacy', 'peacemaking', {'weight': 0.7})
('diplomacy', 'plan', {'weight': 0.6})
('diplomacy', 'landscape architect', {'weight': 0.6})
('diplomacy', 'public diplomacy', {'weight': 0.7})
('diplomacy', 'nuncio', {'weight': 0.7})
('diplomacy', 'human multitasking', {'weight': 0.6})
('diplomacy', 'in-situ', {'weight': 0.6})
('diplomacy', 'diplomacy monitor', {'weight': 0.7})
('diplomacy', 'tradesperson', {'weight': 0.6})
('diplomacy', 'theater', {'weight': 0.6})
('diplomacy', 'park system', {'weight': 0.6})
('diplomacy', 'documentation', {'weight': 0.6})
('diplomacy', 'architectural design values', {'weight': 0.6})
('diplomacy', 'professional', {'weight': 0.6})
('five-year plans for the national economy of the soviet union', 'concept', {'weight': 0.6})
('five-year plans for the national economy of the soviet union', 'diplomacy', {'weight': 0.6})
('five-year plans for the national economy of the soviet union', 'planning', {'weight': 0.6})
('five-year plans for the national economy of the soviet union', 'plan (drawing)', {'weight': 0.6})
('five-year plans for the national economy of the soviet union', 'lot (real estate)', {'weight': 0.6})
('five-year plans for the national economy of the soviet union', 'greenway (landscape)', {'weight': 0.6})
('five-year plans for the national economy of the soviet union', 'list of architects', {'weight': 0.6})
('five-year plans for the national economy of the soviet union', 'implementation', {'weight': 0.6})
('five-year plans for the national economy of the soviet union', 'engineering drawing', {'weight': 0.6})
('five-year plans for the national economy of the soviet union', 'objective (goal)', {'weight': 0.6})
('five-year plans for the national economy of the soviet union', 'bunker', {'weight': 0.6})
('five-year plans for the national economy of the soviet union', 'presentation', {'weight': 0.6})
('five-year plans for the national economy of the soviet union', 'design brief', {'weight': 0.6})
('five-year plans for the national economy of the soviet union', 'garden', {'weight': 0.6})
('five-year plans for the national economy of the soviet union', 'abbot academy', {'weight': 0.6})
('five-year plans for the national economy of the soviet union', 'list of international architecture schools', {'weight': 0.6})
('five-year plans for the national economy of the soviet union', 'american horticultural society', {'weight': 0.6})
('five-year plans for the national economy of the soviet union', 'floor plan', {'weight': 0.6})
('five-year plans for the national economy of the soviet union', 'project architect', {'weight': 0.6})
('five-year plans for the national economy of the soviet union', 'bank', {'weight': 0.6})
('five-year plans for the national economy of the soviet union', 'school', {'weight': 0.6})
('five-year plans for the national economy of the soviet union', 'university', {'weight': 0.6})
('five-year plans for the national economy of the soviet union', 'convention (norm)', {'weight': 0.6})
('five-year plans for the national economy of the soviet union', 'architecture', {'weight': 0.6})
('five-year plans for the national economy of the soviet union', 'plan view', {'weight': 0.6})
('five-year plans for the national economy of the soviet union', 'house', {'weight': 0.6})
('five-year plans for the national economy of the soviet union', 'economic development', {'weight': 0.6})
('five-year plans for the national economy of the soviet union', 'library', {'weight': 0.6})
('five-year plans for the national economy of the soviet union', 'design', {'weight': 0.6})
('five-year plans for the national economy of the soviet union', 'result', {'weight': 0.6})
('five-year plans for the national economy of the soviet union', 'project manager', {'weight': 0.6})
('five-year plans for the national economy of the soviet union', 'site plan', {'weight': 0.6})
('five-year plans for the national economy of the soviet union', 'specification', {'weight': 0.6})
('five-year plans for the national economy of the soviet union', 'construction drawing', {'weight': 0.6})
('five-year plans for the national economy of the soviet union', 'research', {'weight': 0.6})
('five-year plans for the national economy of the soviet union', 'ad hoc', {'weight': 0.6})
('five-year plans for the national economy of the soviet union', 'evaluation', {'weight': 0.6})
('five-year plans for the national economy of the soviet union', 'constructive criticism', {'weight': 0.6})
('five-year plans for the national economy of the soviet union', 'product development', {'weight': 0.6})
('five-year plans for the national economy of the soviet union', 'business', {'weight': 0.6})
('five-year plans for the national economy of the soviet union', 'master gardener programs', {'weight': 0.6})
('five-year plans for the national economy of the soviet union', 'garden design', {'weight': 0.6})
('five-year plans for the national economy of the soviet union', 'real estate development', {'weight': 0.6})
('five-year plans for the national economy of the soviet union', 'architectural', {'weight': 0.6})
('five-year plans for the national economy of the soviet union', 'architectural drawing', {'weight': 0.6})
('five-year plans for the national economy of the soviet union', 'planform', {'weight': 0.6})
('five-year plans for the national economy of the soviet union', 'scale drawing', {'weight': 0.6})
('five-year plans for the national economy of the soviet union', 'career', {'weight': 0.6})
('five-year plans for the national economy of the soviet union', 'legislature', {'weight': 0.6})
('five-year plans for the national economy of the soviet union', 'transport planning', {'weight': 0.6})
('five-year plans for the national economy of the soviet union', 'fortress', {'weight': 0.6})
('five-year plans for the national economy of the soviet union', 'military', {'weight': 0.6})
('five-year plans for the national economy of the soviet union', 'castle', {'weight': 0.6})
('five-year plans for the national economy of the soviet union', 'opera house', {'weight': 0.6})
('five-year plans for the national economy of the soviet union', 'design engineer', {'weight': 0.6})
('five-year plans for the national economy of the soviet union', 'orthographic projection', {'weight': 0.6})
('five-year plans for the national economy of the soviet union', 'problem solving', {'weight': 0.6})
('five-year plans for the national economy of the soviet union', 'landscape', {'weight': 0.6})
('five-year plans for the national economy of the soviet union', 'inner city', {'weight': 0.6})
('five-year plans for the national economy of the soviet union', 'horticulture', {'weight': 0.6})
('five-year plans for the national economy of the soviet union', 'market (place)', {'weight': 0.6})
('five-year plans for the national economy of the soviet union', 'museum', {'weight': 0.6})
('five-year plans for the national economy of the soviet union', 'building', {'weight': 0.6})
('five-year plans for the national economy of the soviet union', 'construction engineer', {'weight': 0.6})
('five-year plans for the national economy of the soviet union', 'land use planning', {'weight': 0.6})
('five-year plans for the national economy of the soviet union', 'landscape architecture', {'weight': 0.6})
('five-year plans for the national economy of the soviet union', 'list of industrial designers', {'weight': 0.6})
('five-year plans for the national economy of the soviet union', 'construction', {'weight': 0.6})
('five-year plans for the national economy of the soviet union', 'test (assessment)', {'weight': 0.6})
('five-year plans for the national economy of the soviet union', 'project management', {'weight': 0.6})
('five-year plans for the national economy of the soviet union', 'architectural style', {'weight': 0.6})
('five-year plans for the national economy of the soviet union', 'urban renewal', {'weight': 0.6})
('five-year plans for the national economy of the soviet union', 'regional planning', {'weight': 0.6})
('five-year plans for the national economy of the soviet union', 'construction manager', {'weight': 0.6})
('five-year plans for the national economy of the soviet union', 'project', {'weight': 0.6})
('five-year plans for the national economy of the soviet union', 'architect', {'weight': 0.6})
('five-year plans for the national economy of the soviet union', 'watermill', {'weight': 0.6})
('five-year plans for the national economy of the soviet union', 'building contractor', {'weight': 0.6})
('five-year plans for the national economy of the soviet union', 'palace', {'weight': 0.6})
('five-year plans for the national economy of the soviet union', 'depiction', {'weight': 0.6})
('five-year plans for the national economy of the soviet union', 'goal', {'weight': 0.6})
('five-year plans for the national economy of the soviet union', 'landscape planning', {'weight': 0.6})
('five-year plans for the national economy of the soviet union', 'urban planning', {'weight': 0.6})
('five-year plans for the national economy of the soviet union', 'frederick law olmsted', {'weight': 0.6})
('five-year plans for the national economy of the soviet union', 'document', {'weight': 0.6})
('five-year plans for the national economy of the soviet union', 'map', {'weight': 0.6})
('five-year plans for the national economy of the soviet union', 'designer', {'weight': 0.6})
('five-year plans for the national economy of the soviet union', 'combat', {'weight': 0.6})
('five-year plans for the national economy of the soviet union', 'plan', {'weight': 0.6})
('five-year plans for the national economy of the soviet union', 'landscape architect', {'weight': 0.6})
('five-year plans for the national economy of the soviet union', 'human multitasking', {'weight': 0.6})
('five-year plans for the national economy of the soviet union', 'in-situ', {'weight': 0.6})
('five-year plans for the national economy of the soviet union', 'tradesperson', {'weight': 0.6})
('five-year plans for the national economy of the soviet union', 'theater', {'weight': 0.6})
('five-year plans for the national economy of the soviet union', 'park system', {'weight': 0.6})
('five-year plans for the national economy of the soviet union', 'documentation', {'weight': 0.6})
('five-year plans for the national economy of the soviet union', 'architectural design values', {'weight': 0.6})
('five-year plans for the national economy of the soviet union', 'professional', {'weight': 0.6})
('schlieffen plan', 'concept', {'weight': 0.6})
('schlieffen plan', 'diplomacy', {'weight': 0.6})
('schlieffen plan', 'planning', {'weight': 0.6})
('schlieffen plan', 'plan (drawing)', {'weight': 0.6})
('schlieffen plan', 'lot (real estate)', {'weight': 0.6})
('schlieffen plan', 'greenway (landscape)', {'weight': 0.6})
('schlieffen plan', 'list of architects', {'weight': 0.6})
('schlieffen plan', 'implementation', {'weight': 0.6})
('schlieffen plan', 'engineering drawing', {'weight': 0.6})
('schlieffen plan', 'objective (goal)', {'weight': 0.6})
('schlieffen plan', 'bunker', {'weight': 0.6})
('schlieffen plan', 'presentation', {'weight': 0.6})
('schlieffen plan', 'design brief', {'weight': 0.6})
('schlieffen plan', 'garden', {'weight': 0.6})
('schlieffen plan', 'abbot academy', {'weight': 0.6})
('schlieffen plan', 'list of international architecture schools', {'weight': 0.6})
('schlieffen plan', 'american horticultural society', {'weight': 0.6})
('schlieffen plan', 'floor plan', {'weight': 0.6})
('schlieffen plan', 'project architect', {'weight': 0.6})
('schlieffen plan', 'bank', {'weight': 0.6})
('schlieffen plan', 'school', {'weight': 0.6})
('schlieffen plan', 'university', {'weight': 0.6})
('schlieffen plan', 'convention (norm)', {'weight': 0.6})
('schlieffen plan', 'architecture', {'weight': 0.6})
('schlieffen plan', 'plan view', {'weight': 0.6})
('schlieffen plan', 'house', {'weight': 0.6})
('schlieffen plan', 'economic development', {'weight': 0.6})
('schlieffen plan', 'library', {'weight': 0.6})
('schlieffen plan', 'design', {'weight': 0.6})
('schlieffen plan', 'result', {'weight': 0.6})
('schlieffen plan', 'project manager', {'weight': 0.6})
('schlieffen plan', 'site plan', {'weight': 0.6})
('schlieffen plan', 'specification', {'weight': 0.6})
('schlieffen plan', 'construction drawing', {'weight': 0.6})
('schlieffen plan', 'research', {'weight': 0.6})
('schlieffen plan', 'ad hoc', {'weight': 0.6})
('schlieffen plan', 'evaluation', {'weight': 0.6})
('schlieffen plan', 'constructive criticism', {'weight': 0.6})
('schlieffen plan', 'product development', {'weight': 0.6})
('schlieffen plan', 'business', {'weight': 0.6})
('schlieffen plan', 'master gardener programs', {'weight': 0.6})
('schlieffen plan', 'garden design', {'weight': 0.6})
('schlieffen plan', 'real estate development', {'weight': 0.6})
('schlieffen plan', 'military theory', {'weight': 0.5})
('schlieffen plan', 'architectural', {'weight': 0.6})
('schlieffen plan', 'military strategy', {'weight': 0.5})
('schlieffen plan', 'architectural drawing', {'weight': 0.6})
('schlieffen plan', 'planform', {'weight': 0.6})
('schlieffen plan', 'scale drawing', {'weight': 0.6})
('schlieffen plan', 'career', {'weight': 0.6})
('schlieffen plan', 'legislature', {'weight': 0.6})
('schlieffen plan', 'transport planning', {'weight': 0.6})
('schlieffen plan', 'conflicts in 1914', {'weight': 0.5})
('schlieffen plan', 'fortress', {'weight': 0.6})
('schlieffen plan', 'military', {'weight': 0.6})
('schlieffen plan', 'castle', {'weight': 0.6})
('schlieffen plan', 'opera house', {'weight': 0.6})
('schlieffen plan', 'design engineer', {'weight': 0.6})
('schlieffen plan', 'orthographic projection', {'weight': 0.6})
('schlieffen plan', 'problem solving', {'weight': 0.6})
('schlieffen plan', 'landscape', {'weight': 0.6})
('schlieffen plan', 'inner city', {'weight': 0.6})
('schlieffen plan', 'horticulture', {'weight': 0.6})
('schlieffen plan', 'market (place)', {'weight': 0.6})
('schlieffen plan', 'military operations involving germany', {'weight': 0.5})
('schlieffen plan', 'museum', {'weight': 0.6})
('schlieffen plan', 'building', {'weight': 0.6})
('schlieffen plan', 'construction engineer', {'weight': 0.6})
('schlieffen plan', 'land use planning', {'weight': 0.6})
('schlieffen plan', 'landscape architecture', {'weight': 0.6})
('schlieffen plan', 'list of industrial designers', {'weight': 0.6})
('schlieffen plan', 'construction', {'weight': 0.6})
('schlieffen plan', 'test (assessment)', {'weight': 0.6})
('schlieffen plan', 'project management', {'weight': 0.6})
('schlieffen plan', 'architectural style', {'weight': 0.6})
('schlieffen plan', 'urban renewal', {'weight': 0.6})
('schlieffen plan', 'regional planning', {'weight': 0.6})
('schlieffen plan', 'construction manager', {'weight': 0.6})
('schlieffen plan', 'project', {'weight': 0.6})
('schlieffen plan', 'architect', {'weight': 0.6})
('schlieffen plan', 'watermill', {'weight': 0.6})
('schlieffen plan', 'building contractor', {'weight': 0.6})
('schlieffen plan', 'palace', {'weight': 0.6})
('schlieffen plan', 'depiction', {'weight': 0.6})
('schlieffen plan', 'world war i portal', {'weight': 0.7})
('schlieffen plan', 'goal', {'weight': 0.6})
('schlieffen plan', 'landscape planning', {'weight': 0.6})
('schlieffen plan', 'urban planning', {'weight': 0.6})
('schlieffen plan', 'frederick law olmsted', {'weight': 0.6})
('schlieffen plan', 'document', {'weight': 0.6})
('schlieffen plan', 'map', {'weight': 0.6})
('schlieffen plan', 'designer', {'weight': 0.6})
('schlieffen plan', 'combat', {'weight': 0.6})
('schlieffen plan', 'plan', {'weight': 0.6})
('schlieffen plan', 'landscape architect', {'weight': 0.6})
('schlieffen plan', 'manstein plan', {'weight': 0.7})
('schlieffen plan', 'human multitasking', {'weight': 0.6})
('schlieffen plan', 'in-situ', {'weight': 0.6})
('schlieffen plan', 'tradesperson', {'weight': 0.6})
('schlieffen plan', 'theater', {'weight': 0.6})
('schlieffen plan', 'park system', {'weight': 0.6})
('schlieffen plan', 'documentation', {'weight': 0.6})
('schlieffen plan', 'architectural design values', {'weight': 0.6})
('schlieffen plan', 'professional', {'weight': 0.6})
('transportation planning', 'transport planning professional', {'weight': 0.7})
('transportation planning', 'concept', {'weight': 0.6})
('transportation planning', 'diplomacy', {'weight': 0.6})
('transportation planning', 'planning', {'weight': 0.6})
('transportation planning', 'plan (drawing)', {'weight': 0.6})
('transportation planning', 'lot (real estate)', {'weight': 0.6})
('transportation planning', 'greenway (landscape)', {'weight': 0.6})
('transportation planning', 'list of architects', {'weight': 0.6})
('transportation planning', 'american planning association', {'weight': 0.7})
('transportation planning', 'implementation', {'weight': 0.6})
('transportation planning', 'engineering drawing', {'weight': 0.6})
('transportation planning', 'objective (goal)', {'weight': 0.6})
('transportation planning', 'bunker', {'weight': 0.6})
('transportation planning', 'presentation', {'weight': 0.6})
('transportation planning', 'professional transportation planner', {'weight': 0.7})
('transportation planning', 'design brief', {'weight': 0.6})
('transportation planning', 'garden', {'weight': 0.6})
('transportation planning', 'abbot academy', {'weight': 0.6})
('transportation planning', 'list of international architecture schools', {'weight': 0.6})
('transportation planning', 'american horticultural society', {'weight': 0.6})
('transportation planning', 'floor plan', {'weight': 0.6})
('transportation planning', 'project architect', {'weight': 0.6})
('transportation planning', 'bank', {'weight': 0.6})
('transportation planning', 'school', {'weight': 0.6})
('transportation planning', 'university', {'weight': 0.6})
('transportation planning', 'convention (norm)', {'weight': 0.6})
('transportation planning', 'architecture', {'weight': 0.6})
('transportation planning', 'plan view', {'weight': 0.6})
('transportation planning', 'transport engineering', {'weight': 0.7})
('transportation planning', 'house', {'weight': 0.6})
('transportation planning', 'economic development', {'weight': 0.6})
('transportation planning', 'library', {'weight': 0.6})
('transportation planning', 'design', {'weight': 0.6})
('transportation planning', 'result', {'weight': 0.6})
('transportation planning', 'project manager', {'weight': 0.6})
('transportation planning', 'site plan', {'weight': 0.6})
('transportation planning', 'specification', {'weight': 0.6})
('transportation planning', 'construction drawing', {'weight': 0.6})
('transportation planning', 'research', {'weight': 0.6})
('transportation planning', 'ad hoc', {'weight': 0.6})
('transportation planning', 'evaluation', {'weight': 0.6})
('transportation planning', 'constructive criticism', {'weight': 0.6})
('transportation planning', 'product development', {'weight': 0.6})
('transportation planning', 'business', {'weight': 0.6})
('transportation planning', 'master gardener programs', {'weight': 0.6})
('transportation planning', 'focal point', {'weight': 0.7})
('transportation planning', 'garden design', {'weight': 0.6})
('transportation planning', 'real estate development', {'weight': 0.6})
('transportation planning', 'strategic environmental assessment', {'weight': 0.7})
('transportation planning', 'transportation planning', {'weight': 1})
('transportation planning', 'architectural drawing', {'weight': 0.6})
('transportation planning', 'planform', {'weight': 0.6})
('transportation planning', 'scale drawing', {'weight': 0.6})
('transportation planning', 'career', {'weight': 0.6})
('transportation planning', 'legislature', {'weight': 0.6})
('transportation planning', 'transport planning', {'weight': 0.6})
('transportation planning', 'fortress', {'weight': 0.6})
('transportation planning', 'military', {'weight': 0.6})
('transportation planning', 'castle', {'weight': 0.6})
('transportation planning', 'opera house', {'weight': 0.6})
('transportation planning', 'architectural', {'weight': 0.6})
('transportation planning', 'design engineer', {'weight': 0.6})
('transportation planning', 'orthographic projection', {'weight': 0.6})
('transportation planning', 'problem solving', {'weight': 0.6})
('transportation planning', 'landscape', {'weight': 0.6})
('transportation planning', 'inner city', {'weight': 0.6})
('transportation planning', 'horticulture', {'weight': 0.6})
('transportation planning', 'auto-restricted zone', {'weight': 0.7})
('transportation planning', 'market (place)', {'weight': 0.6})
('transportation planning', 'museum', {'weight': 0.6})
('transportation planning', 'list of planning journals', {'weight': 0.7})
('transportation planning', 'building', {'weight': 0.6})
('transportation planning', 'construction engineer', {'weight': 0.6})
('transportation planning', 'land use planning', {'weight': 0.6})
('transportation planning', 'landscape architecture', {'weight': 0.6})
('transportation planning', 'trip distribution', {'weight': 0.7})
('transportation planning', 'list of industrial designers', {'weight': 0.6})
('transportation planning', 'construction', {'weight': 0.6})
('transportation planning', 'test (assessment)', {'weight': 0.6})
('transportation planning', 'project management', {'weight': 0.6})
('transportation planning', 'architectural style', {'weight': 0.6})
('transportation planning', 'urban renewal', {'weight': 0.6})
('transportation planning', 'regional planning', {'weight': 0.6})
('transportation planning', 'construction manager', {'weight': 0.6})
('transportation planning', 'project', {'weight': 0.6})
('transportation planning', 'architect', {'weight': 0.6})
('transportation planning', 'watermill', {'weight': 0.6})
('transportation planning', 'building contractor', {'weight': 0.6})
('transportation planning', 'low-emission zone', {'weight': 0.7})
('transportation planning', 'palace', {'weight': 0.6})
('transportation planning', 'depiction', {'weight': 0.6})
('transportation planning', 'goal', {'weight': 0.6})
('transportation planning', 'landscape planning', {'weight': 0.6})
('transportation planning', 'urban planning', {'weight': 0.6})
('transportation planning', 'frederick law olmsted', {'weight': 0.6})
('transportation planning', 'document', {'weight': 0.6})
('transportation planning', 'map', {'weight': 0.6})
('transportation planning', 'designer', {'weight': 0.6})
('transportation planning', 'combat', {'weight': 0.6})
('transportation planning', 'plan', {'weight': 0.6})
('transportation planning', 'landscape architect', {'weight': 0.6})
('transportation planning', 'human multitasking', {'weight': 0.6})
('transportation planning', 'in-situ', {'weight': 0.6})
('transportation planning', 'tradesperson', {'weight': 0.6})
('transportation planning', 'theater', {'weight': 0.6})
('transportation planning', 'transportation forecasting', {'weight': 0.7})
('transportation planning', 'park system', {'weight': 0.6})
('transportation planning', 'documentation', {'weight': 0.6})
('transportation planning', 'architectural design values', {'weight': 0.6})
('transportation planning', 'isbn 978-0-7864-2919-6', {'weight': 0.7})
('transportation planning', 'professional', {'weight': 0.6})
('topography', 'concept', {'weight': 0.6})
('topography', 'diplomacy', {'weight': 0.6})
('topography', 'planning', {'weight': 0.6})
('topography', 'plan (drawing)', {'weight': 0.6})
('topography', 'lot (real estate)', {'weight': 0.6})
('topography', 'greenway (landscape)', {'weight': 0.6})
('topography', 'list of architects', {'weight': 0.6})
('topography', 'implementation', {'weight': 0.6})
('topography', 'engineering drawing', {'weight': 0.6})
('topography', 'objective (goal)', {'weight': 0.6})
('topography', 'bunker', {'weight': 0.6})
('topography', 'presentation', {'weight': 0.6})
('topography', 'design brief', {'weight': 0.6})
('topography', 'garden', {'weight': 0.6})
('topography', 'abbot academy', {'weight': 0.6})
('topography', 'list of international architecture schools', {'weight': 0.6})
('topography', 'american horticultural society', {'weight': 0.6})
('topography', 'floor plan', {'weight': 0.6})
('topography', 'project architect', {'weight': 0.6})
('topography', 'bank', {'weight': 0.6})
('topography', 'school', {'weight': 0.6})
('topography', 'university', {'weight': 0.6})
('topography', 'convention (norm)', {'weight': 0.6})
('topography', 'architecture', {'weight': 0.6})
('topography', 'cartography', {'weight': 0.7})
('topography', 'plan view', {'weight': 0.6})
('topography', 'house', {'weight': 0.6})
('topography', 'economic development', {'weight': 0.6})
('topography', 'library', {'weight': 0.6})
('topography', 'design', {'weight': 0.6})
('topography', 'result', {'weight': 0.6})
('topography', 'project manager', {'weight': 0.6})
('topography', 'site plan', {'weight': 0.6})
('topography', 'specification', {'weight': 0.6})
('topography', 'construction drawing', {'weight': 0.6})
('topography', 'research', {'weight': 0.6})
('topography', 'ad hoc', {'weight': 0.6})
('topography', 'evaluation', {'weight': 0.6})
('topography', 'constructive criticism', {'weight': 0.6})
('topography', 'product development', {'weight': 0.6})
('topography', 'business', {'weight': 0.6})
('topography', 'master gardener programs', {'weight': 0.6})
('topography', 'garden design', {'weight': 0.6})
('topography', 'real estate development', {'weight': 0.6})
('topography', 'atlas portal', {'weight': 0.7})
('topography', 'architectural', {'weight': 0.6})
('topography', 'architectural drawing', {'weight': 0.6})
('topography', 'planform', {'weight': 0.6})
('topography', 'scale drawing', {'weight': 0.6})
('topography', 'career', {'weight': 0.6})
('topography', 'legislature', {'weight': 0.6})
('topography', 'transport planning', {'weight': 0.6})
('topography', 'fortress', {'weight': 0.6})
('topography', 'geomorphology', {'weight': 0.7})
('topography', 'military', {'weight': 0.6})
('topography', 'castle', {'weight': 0.6})
('topography', 'opera house', {'weight': 0.6})
('topography', 'topography', {'weight': 1})
('topography', 'design engineer', {'weight': 0.6})
('topography', 'orthographic projection', {'weight': 0.6})
('topography', 'problem solving', {'weight': 0.6})
('topography', 'landscape', {'weight': 0.6})
('topography', 'inner city', {'weight': 0.6})
('topography', 'horticulture', {'weight': 0.6})
('topography', 'market (place)', {'weight': 0.6})
('topography', 'museum', {'weight': 0.6})
('topography', 'building', {'weight': 0.6})
('topography', 'construction engineer', {'weight': 0.6})
('topography', 'land use planning', {'weight': 0.6})
